id,course_id,start,end,course_type,category
3365,course-v1:HBCM+10610193X+2015_T2,2015-09-07 08:00:00,2016-05-25 00:00:00,0,
9676,course-v1:TsinghuaX+40040152X+1T2017,2017-02-01 08:00:00,2017-08-20 08:00:00,0,
4914,course-v1:ZUEL+B0680090_2015_T2+sp,2015-10-30 08:00:00,,1,economics
12260,course-v1:CAU+lzls_08112500x+2017_T2,2017-07-06 00:00:00,2017-10-10 00:00:00,0,
2864,course-v1:Hebei+MOOC001+2015_T2,2016-07-05 00:00:00,2016-12-31 00:00:00,0,
9249,course-v1:TsinghuaX+00612642X_p7+sp,2017-01-12 14:00:00,,1,history
9797,course-v1:TsinghuaX+40130753+SP,2016-09-11 12:00:00,,1,
8738,course-v1:gxtc+071101+2016_T1,2016-09-15 08:00:00,2016-12-31 00:00:00,0,
9851,course-v1:HKUSTx+ELEC1200.3x+2T2017,2017-05-23 08:00:00,2017-06-27 08:00:00,0,
9732,course-v1:MITx+20.305x_2+1T2017,2017-02-14 08:00:00,2017-05-23 08:00:00,0,
9120,course-v1:TsinghuaX+00510663X+2017_T1,2017-02-20 08:00:00,2017-05-29 23:30:00,0,economics
8959,course-v1:dongguan+gaozhong12+20161223,2016-12-24 08:00:00,2017-04-24 00:00:00,0,
12352,course-v1:CPVS+CPVS_homework-yuanlinyinianji+20170714,2017-07-14 14:00:00,2017-08-31 23:30:00,0,
11302,course-v1:TsinghuaX+00510663X+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,economics
8391,course-v1:TsinghuaX+60240013X+2016_2017,2016-02-27 08:00:00,2016-06-08 00:00:00,0,
6651,course-v1:nuctech_TsinghuaX+80590952X+2016_T1,2016-05-19 00:00:00,2016-11-19 00:00:00,0,
11527,course-v1:HIT+GH47100100+sp,2017-06-01 08:00:00,,1,
8031,course-v1:Microsoft+DAT215.3x+3T2016,2016-11-08 08:00:00,2017-03-31 08:00:00,0,
1805,course-v1:TsinghuaX+00510888X_2015_T2+2015_T2,2015-09-28 08:00:00,2016-01-31 23:30:00,0,business
3999,course-v1:bdschool+LB05203a+2015_T2,2015-01-15 00:00:00,2016-01-15 00:00:00,0,
204,XJTU/BIOL3028/2014_T2,2015-10-01 00:00:00,2015-10-22 00:00:00,0,biology
9853,course-v1:Microsoft+DAT221x+1T2017,2017-03-14 08:00:00,2017-06-30 08:00:00,0,
8138,course-v1:TsinghuaX+00510888X+2016_2017,2016-02-28 08:00:00,2016-06-16 00:00:00,0,
2700,course-v1:UQx+Write101_x+sp,2015-06-23 08:00:00,,1,foreign language
3589,course-v1:cejlu+244001+2015_T2,2015-01-01 08:00:00,2016-05-31 08:00:00,0,
2456,course-v1:shanghaimooc+TJ28056+2016_T1,2015-01-01 00:00:00,2016-05-26 00:00:00,0,
10594,course-v1:TsinghuaX+00691153X+161721,2017-04-03 23:30:00,2017-09-02 23:30:00,0,
6769,course-v1:TsinghuaX+70612463X+2016-T2,2016-09-05 08:00:00,2016-12-13 00:00:00,0,social science
8120,course-v1:hbkjxy_TsinghuaX+00510888X+2016_T2,2016-10-18 00:00:00,2017-01-18 00:00:00,0,
12036,course-v1:studio-bzvtc+CS101+2017_T1,2017-09-01 08:00:00,2020-12-30 00:00:00,0,
11485,course-v1:CQU+TSJYSTG00013+2017_T1,2017-05-01 08:00:00,2020-05-01 00:00:00,0,
1926,course-v1:MIT+15_390_2x+_,2015-12-09 08:00:00,2016-02-15 15:30:00,0,business
11479,course-v1:TsinghuaX+02090091X+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,
8146,course-v1:UC_BerkeleyX+ColWri2_1x_2015_T1+2016_T2,2016-10-30 00:00:00,2016-12-11 23:30:00,0,foreign language
6955,course-v1:gxlztc_MicrosoftX+Microsoft101+2016_T2,2016-08-09 00:00:00,2016-11-09 00:00:00,0,
6820,course-v1:zhongrongxin+jbqy005+2016_7,2016-07-22 08:00:00,2017-04-30 00:00:00,0,
834,SpocDemo/20250064X/2015,2015-03-03 00:00:00,2016-03-03 00:00:00,0,
11948,course-v1:CMU+CS101+2017_T2,2017-01-01 08:00:00,2017-07-01 23:30:00,0,
12028,course-v1:IEEEx+ATG2.x+3T2016,2017-06-27 08:00:00,2017-09-23 08:00:00,0,
3785,course-v1:TYUST+20220214_2015X+2015_T2,2015-10-28 08:00:00,2016-05-27 00:00:00,0,
1717,course-v1:TsinghuaX+30350161X+2015_T1,2015-06-23 08:00:00,2016-06-23 00:00:00,0,
809,TsinghuaX/THU00022X/2015_T1,2015-05-11 20:00:00,2015-07-17 00:00:00,0,economics
10002,course-v1:ChengDuU+08460170+2017_T1,2017-02-17 00:00:00,2017-06-02 00:00:00,0,
9327,course-v1:SCU+00011142_p1+sp,2016-08-01 08:00:00,,1,education
1977,course-v1:TsinghuaX+30700313X+2015_T2,2015-07-09 00:00:00,2016-07-09 00:00:00,0,
9821,course-v1:365dx+013+2017_T1,2017-02-14 00:00:00,2017-07-15 00:00:00,0,
2560,course-v1:TsinghuaX+20120143X+2015__T2,2015-08-04 00:00:00,2015-12-04 00:00:00,0,
11959,course-v1:UQx+LGDM5x+3T2017,2017-11-06 08:00:00,2017-12-31 08:00:00,0,
3810,course-v1:CIE+FZR001+2015_T2,2016-01-30 00:00:00,2016-12-30 01:00:00,0,
8460,course-v1:NUDT+520804502+2016_2017,2016-03-01 08:00:00,2016-07-18 00:00:00,0,
4481,course-v1:TsinghuaX+20740084X+2016_T1,2016-02-26 08:00:00,2016-06-30 00:00:00,0,computer
8475,course-v1:jlmu_TsinghuaX+00510663X+2016_T2,2016-11-07 00:00:00,2017-02-07 00:00:00,0,
3367,course-v1:HBCM+80512073_2015X+2015_T2,2015-09-07 08:00:00,2016-05-25 00:00:00,0,
11715,course-v1:RiceX+MedDigX+2017_T2,2017-09-05 08:30:00,2017-12-25 23:30:00,0,medicine
1971,course-v1:TsinghuaX+10610204X+2015_T2,2015-07-09 00:00:00,2016-07-09 00:00:00,0,
10368,course-v1:CAU+guangxi08112500x+2017_T1,2017-03-09 00:00:00,2017-06-09 00:00:00,0,
6836,course-v1:IDBx+IDB6.3x+3T2016,2016-09-06 08:00:00,2016-10-11 08:00:00,0,
6432,course-v1:TsinghuaX+30240184_2X+2016_TS,2016-07-01 08:00:00,2016-08-31 00:00:00,0,computer
6710,course-v1:SEU+00690803+2016--T2,2016-07-25 08:00:00,2016-12-23 23:30:00,0,literature
7210,course-v1:CAU+08110140_1x+sp,2016-08-01 08:00:00,,1,computer
8357,course-v1:FullbridgeX+Career1x+3T2016,2016-10-27 08:00:00,2017-10-27 08:00:00,0,
8656,course-v1:TsinghuaX+80590952X_p4+sp,2016-12-01 08:30:00,,1,economics
9086,course-v1:global_UC_BerkeleyX+CS169_1x+sp,2016-12-30 08:00:00,2017-01-02 00:00:00,0,
6552,course-v1:zhongrongxin+fx007+2016_7,2016-07-01 08:00:00,2017-04-30 00:00:00,0,
684,QLU/OC001/2015_T1,2015-03-15 09:00:00,2016-08-15 00:00:00,0,
3464,course-v1:GKDJXJY+XD002+2015_T2,2017-03-05 08:00:00,2017-07-10 23:30:00,0,
6764,course-v1:TsinghuaX+20740042X+2016-T2,2016-09-12 08:00:00,2016-12-30 12:00:00,0,computer
3986,course-v1:bdschool+15_390x+2015_T2,2015-01-15 00:00:00,2016-01-15 00:00:00,0,
10027,course-v1:xuetangX+20161215X+2017_T1,2017-02-20 08:00:00,2017-12-31 23:30:00,0,
9864,course-v1:TsinghuaX+20440333X+sp,2017-02-15 08:00:00,,1,chemistry
6725,course-v1:zhongrongxin+fk011+2016_7,2016-07-18 08:00:00,2017-04-30 00:00:00,0,
1678,course-v1:HIT+CS101+2015_T2,2015-03-02 00:00:00,2015-06-02 00:00:00,0,
9464,course-v1:DGUT_CS+CS002+2016_T2,2017-01-11 08:00:00,2018-12-01 08:00:00,0,
9247,course-v1:TsinghuaX+00612642X_p5+sp,2017-01-13 09:00:00,,1,history
10234,course-v1:TsinghuaX+guangxi00510133X+2017_T1,2017-03-01 00:00:00,2017-06-01 00:00:00,0,
9345,course-v1:Wharton+StrategyX+1T2017,2017-01-30 08:00:00,2018-01-30 08:00:00,0,
11967,course-v1:KironX+FHLCNx+2T2017,2017-06-26 08:00:00,2017-09-01 08:00:00,0,
7495,course-v1:NEU+CS101+2016_T2,2016-09-27 08:00:00,2016-12-31 17:00:00,0,
12199,course-v1:yunnan_bsxy+ks_7+2017_T1,2017-06-28 08:00:00,2017-07-04 23:30:00,0,
232,USTC/MOOC001/2014_T2,2014-08-20 08:00:00,2016-12-31 00:00:00,0,
3467,course-v1:GKDJXJY+PEC001+2015_T2,2017-03-05 08:00:00,2017-07-10 08:00:00,0,
9583,course-v1:TsinghuaX+20220214x+1T2017,2017-02-20 08:00:00,2017-07-20 08:00:00,0,
8791,course-v1:bnugraduate_TsinghuaX+80511503X+2016_T2,2017-02-20 00:00:00,2017-07-30 00:00:00,0,
4908,course-v1:SDUx+sd010201402+sp,2015-10-13 10:00:00,,1,physics
2272,course-v1:TsinghuaX+SYJDS001+2015_T2,2016-09-19 00:00:00,2016-12-24 23:30:00,0,
6793,course-v1:zhongrongxin+fx019+2016_7,2016-07-20 08:00:00,2017-04-30 00:00:00,0,
8248,course-v1:McGillX+Body101x+1T2017,2017-03-01 08:00:00,2017-05-10 08:00:00,0,
11616,course-v1:TsinghuaX+dbcj_40510293X+2017_T1,2017-05-16 08:00:00,2017-08-16 23:30:00,0,
8998,course-v1:dongguan+gaozhong59+20161223,2016-12-25 08:00:00,2017-04-25 00:00:00,0,
5199,course-v1:ycit+30700313+2016_T1,2016-02-01 00:00:00,2016-05-30 23:30:00,0,
3372,course-v1:HBCM+80000901_2015X+2015_T2,2015-09-07 08:00:00,2016-05-25 00:00:00,0,
10261,course-v1:NJUST+NJUST001+sp,2016-11-16 08:00:00,,1,economics
8645,course-v1:TsinghuaX+01030132X_p1+sp,2016-12-01 08:00:00,,1,history
11417,course-v1:UPValenciaX+FFI101.1x+2T2017,2017-06-06 08:00:00,2018-06-06 08:00:00,0,
2893,course-v1:xjtu+CS1001+2015_T2,2015-11-01 08:00:00,2016-01-01 00:00:00,0,
10051,course-v1:DelftX+NUCLEAR01x+1T2017,2017-03-01 08:00:00,2018-09-01 08:00:00,0,
12139,course-v1:Microsoft+DEV279x+2T2017,2017-07-01 08:00:00,2017-09-30 08:00:00,0,
10319,course-v1:UPValenciaX+TGV201x.1+2T2017,2017-05-02 08:00:00,2018-05-02 08:00:00,0,
3083,course-v1:fxzxIT+CS1002+2015-11,2015-12-01 08:00:00,2016-06-25 23:00:00,0,
12216,course-v1:FUDANx+ECON130080+2017_T2,2017-09-18 08:00:00,2017-12-25 23:30:00,0,economics
9912,course-v1:TsinghuaX+80515341X+2017_T1,2017-03-03 08:00:00,2017-06-20 00:00:00,0,
6845,course-v1:XJTUSPOC+COMP200153+2016_T2,2016-09-05 08:30:00,2016-12-30 22:30:00,0,
11593,course-v1:newcloud+test1+2017_T1,2017-04-01 08:00:00,2017-08-31 00:00:00,0,
11097,course-v1:CPVS+CPVS_SKCC001+2017_T2,2017-05-31 08:00:00,2017-08-31 08:00:00,0,
6908,course-v1:TsinghuaX+10421084X+2016_T2,2016-09-16 08:00:00,2017-01-07 23:00:00,0,math
11977,course-v1:UBCx+CW1.1x+3T2017,2017-09-06 08:00:00,2017-11-17 08:00:00,0,
4006,course-v1:bdschool+60240013+2015_T2,2015-01-15 00:00:00,2016-01-15 00:00:00,0,
8057,course-v1:yunnan_SEU+00690803+2016_T2,2016-10-14 00:00:00,2017-01-14 00:00:00,0,
1270,TsinghuaX/01030132X_2015X/2015_T2,2015-07-13 08:00:00,2015-11-10 07:00:00,0,literature
11460,course-v1:CQU+TSJYSSG00011+2017_T1,2017-05-01 00:00:00,2020-05-01 00:00:00,0,
1689,course-v1:TsinghuaX+MOOC101_2015+2015_T1,2015-06-18 08:00:00,2015-12-31 00:00:00,0,
8889,course-v1:dongguan+zhongshen015+20161223,2016-12-23 08:00:00,2017-04-23 00:00:00,0,
8080,course-v1:yunnan_TsinghuaX+THU201607+2016_T2,2016-10-14 00:00:00,2017-01-14 00:00:00,0,
1286,SEMS/LIKE150505/2015_06,2015-06-11 08:00:00,2015-08-11 00:00:00,0,
9200,course-v1:CornellX+GMO101x+T12017,2017-03-01 08:00:00,2017-04-05 08:00:00,0,
9459,course-v1:LouvainX+Louv13x+1T2017,2017-02-22 08:00:00,2017-04-26 08:00:00,0,
11531,course-v1:TsinghuaX+10800163X+sp,2017-06-01 08:00:00,,1,
6141,course-v1:lzufe_TsinghuaX+00720091X+2016_T0,2016-05-16 17:00:00,2016-05-29 23:30:00,0,
7679,course-v1:GalileoX+CAAD004X+2T2017,2017-07-03 08:00:00,2018-07-03 08:00:00,0,
4275,course-v1:JLUx+0000045603+sp,2015-05-01 08:00:00,,1,biology
251,TsinghuaX/10421084_2X/2014_T2,2014-10-30 08:00:00,2015-02-10 08:00:00,0,math
1892,course-v1:RiceX+AdvENVSCI_1x+2015_T2,2015-11-03 00:00:00,2016-02-03 00:00:00,0,
6924,course-v1:TsinghuaX+10421075X+2016-T2,2016-09-16 08:00:00,2016-12-26 00:00:00,0,math
11259,course-v1:ZUELX+B0800280+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,economics
4283,course-v1:hubeiuniversityofeconomics+ZB1906+2016_T1,2015-12-10 08:00:00,2016-07-05 23:30:00,0,
3963,course-v1:CIE+THU00005X+2015_T2,2016-02-01 08:00:00,2030-01-01 00:30:00,0,
9626,course-v1:HEBNU+2017011901X+2017_T1,2017-02-16 08:00:00,2017-06-20 23:30:00,0,electrical
10853,course-v1:MITx+18.01.3x+2T2018,2018-05-08 08:00:00,2018-07-03 08:00:00,0,
7354,course-v1:guangxi_TsinghuaX+80511503X_1+2016_T2,2016-09-01 00:00:00,2016-12-01 00:00:00,0,
9975,course-v1:365dx+034+2017_T1,2017-02-20 08:00:00,2017-07-15 00:00:00,0,
2874,course-v1:TsinghuaX+01030132X+2015_T3,2015-10-12 08:00:00,2016-01-15 00:00:00,0,literature
4672,course-v1:TsinghuaX+AP000001X+2016_T0,2016-01-23 08:00:00,2016-02-20 00:00:00,0,
10052,course-v1:UTAustinX+UT.RTBN.12.01x+3T2017,2017-09-01 08:00:00,2017-12-15 08:00:00,0,
8954,course-v1:dongguan+gaozhong57+20161223,2016-12-24 08:00:00,2017-04-24 00:00:00,0,
9358,course-v1:TsinghuaX+00690212X-2_p2+sp,2016-10-30 07:00:00,,1,literature
7682,course-v1:UQx+LGDM3x+1T2017,2017-04-18 08:00:00,2017-06-30 08:00:00,0,
8970,course-v1:dongguan+gaozhong23+20161223,2016-12-25 08:00:00,2017-04-25 00:00:00,0,
10866,course-v1:ACCA+FA1-MA1.X+3T2017,2017-07-03 08:00:00,2017-09-11 08:00:00,0,
9714,course-v1:ETHx+ETHx-FC-03x+1T2017,2017-02-13 08:00:00,2018-02-13 08:00:00,0,
1660,course-v1:TsinghuaX+70120073X+_1,2015-06-18 00:00:00,2016-06-18 00:00:00,0,
3323,course-v1:hainu+cs101+2015-T1,2016-09-19 08:00:00,2017-01-31 17:30:00,0,
708,TsinghuaX/THUSEM001/_,2015-03-20 08:00:00,2015-04-24 10:00:00,0,economics
10805,course-v1:BabsonX+BPET.ETAx+1T2017_2,2017-04-04 08:00:00,2017-11-04 08:00:00,0,
7169,course-v1:HUST+603+sp,2016-08-01 08:00:00,,1,computer
12131,course-v1:SCUT+171107+2017-T1,2017-09-01 08:00:00,2017-12-31 08:00:00,0,
7409,course-v1:IDBx+IDB13.1x+3T2016,2016-10-25 08:00:00,2016-11-29 08:00:00,0,
9135,course-v1:TsinghuaX+40510293X+2017_T1,2017-02-20 08:00:00,2017-05-10 23:30:00,0,economics
8779,course-v1:testvpc+101X+2016_T2,2017-02-20 08:00:00,2017-12-31 23:30:00,0,
2504,course-v1:ThtfSEM+THTF_4_05+2015_7,2015-08-03 08:00:00,2016-06-30 23:30:00,0,
8884,course-v1:dongguan+zhongshen013+20161223,2016-12-23 08:00:00,2017-04-23 00:00:00,0,
161,TsinghuaX/70120073X/_,2014-09-22 00:00:00,2015-01-31 00:00:00,0,math
9452,course-v1:DelftX+UrbanismX+1T2017,2017-03-01 08:00:00,2017-04-30 08:00:00,0,
3780,course-v1:TYUST+00740043_2X+2015_T2,2015-10-28 08:00:00,2016-05-27 00:00:00,0,
8454,course-v1:TsinghuaX+THU201602+2016_2017,2016-12-23 08:00:00,2017-04-23 00:00:00,0,
7353,course-v1:guangxi_TsinghuaX+10421094X_2015_2_2+2016_T2,2016-09-01 00:00:00,2016-12-01 00:00:00,0,
3919,course-v1:xtkfq+30700313_2015X+2015_T2,2015-11-05 00:00:00,2016-02-05 00:00:00,0,
2757,course-v1:TsinghuaX+80512073_tv+2015_T2_GS,2015-06-10 00:00:00,2016-06-10 23:30:00,0,
6674,course-v1:Tsinghua_nwnu+MOOC101_2015_2+2016_T2,2016-07-11 00:00:00,2016-09-11 00:00:00,0,
11700,course-v1:TCU+tzucnmsz+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,medicine
8802,course-v1:xjtu+MLMD100514+2017_T1,2016-12-23 08:00:00,2017-04-22 23:30:00,0,
9492,course-v1:CPVS+cpvs_homework-jinrong+20170118,2017-01-18 12:00:00,2017-02-17 23:30:00,0,
6946,course-v1:ImperialBusinessX+ICBS001+3T2016,2016-10-17 08:00:00,2016-12-02 08:00:00,0,
10675,course-v1:Microsoft+DAT206x+2T2017,2017-04-01 08:00:00,2017-06-30 08:00:00,0,
12012,course-v1:SCUT+S0813093+sp,2017-07-20 08:00:00,,1,
4369,course-v1:TsinghuaX+CS102+_,2016-01-01 00:00:00,2016-04-01 00:00:00,0,
8910,course-v1:dongguan+gaozhong55+20161223,2016-12-24 08:00:00,2017-04-24 00:00:00,0,
7824,course-v1:lzufe+00701032X+2016_T2,2016-10-11 00:00:00,2016-12-09 00:00:00,0,
537,NTHU/MOOC_02_002/2015_T1,2015-03-02 00:00:00,2015-07-31 00:00:00,0,biology
12005,course-v1:GalileoX+CAAD003X+3T2017,2017-09-04 08:00:00,2017-10-29 08:00:00,0,
8700,course-v1:SDJTU+240139+2016_T1,2017-05-08 08:00:00,2017-07-07 23:30:00,0,
5540,course-v1:lzufe_TsinghuaX+00612642X+2016_T1,2016-03-01 00:00:00,2016-05-08 12:00:00,0,
3775,course-v1:TYUST+10610204_2015X+2015_T2,2015-10-28 08:00:00,2016-05-27 00:00:00,0,
10045,course-v1:Wharton+DigitalMarketing1.1x+2T2017,2017-04-24 08:00:00,2017-06-05 08:00:00,0,
10930,course-v1:DelftX+IDEMC.3x+2T2017,2017-06-06 08:00:00,2017-07-05 08:00:00,0,
7098,course-v1:Microsoft+DAT206x+6T2016,2016-09-05 08:00:00,2016-10-14 08:00:00,0,
12174,course-v1:TsinghuaX+30600053y+2017_T2,2017-09-18 08:00:00,2018-01-07 23:30:00,0,
6828,course-v1:W3Cx+HTML5.1x+3T2016,2016-08-02 08:00:00,2017-02-06 08:00:00,0,
3377,course-v1:gxun+80512073_2015X+2015_T2,2015-09-20 00:00:00,2015-12-20 00:00:00,0,
67,TsinghuaX/80512073X/_,2013-10-10 16:00:00,2014-01-31 16:00:00,0,economics
11809,course-v1:AdelaideX+Wine101x+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,medicine
8424,course-v1:TsinghuaX+40130653X+2016_2017,2016-02-26 08:00:00,2016-06-30 00:00:00,0,
3528,course-v1:365DX+10610204_2015X+2015_T2,2016-03-02 08:00:00,2016-07-01 00:00:00,0,
7539,course-v1:FUDANx+ECON1300812+2016_T2,2016-09-14 08:00:00,2017-07-05 23:30:00,0,economics
8795,course-v1:pec+20220214X+2017_T11,2016-08-23 08:00:00,2017-08-31 00:00:00,0,
6789,course-v1:zhongrongxin+fx017+2016_7,2016-07-20 08:00:00,2017-04-30 00:00:00,0,
9283,course-v1:FudanX+ECON13000701+2017_T1,2017-02-20 08:00:00,2017-05-31 23:30:00,0,economics
7830,course-v1:JLU+291403+161711,2016-10-14 23:30:00,2017-03-12 23:30:00,0,
3325,course-v1:SWUST+143990410+2015_T1,2016-01-01 08:00:00,2016-05-31 00:00:00,0,
8396,course-v1:TsinghuaX+30240243X+2016_2017,2016-12-23 08:00:00,2017-04-23 00:00:00,0,
6200,course-v1:nuctech_TsinghuaX+60250131X+2016_T1,2016-05-19 00:00:00,2016-11-19 00:00:00,0,
84,TsinghuaX/30700313X/_,2014-04-10 00:00:00,2014-09-12 22:30:00,0,social science
12214,course-v1:FudanX+ECON13000701+2017_T2,2017-09-18 08:00:00,2017-12-25 23:30:00,0,economics
9905,course-v1:TsinghuaX+20740102-1+2017_T1_2,2017-02-20 08:00:00,2017-07-20 00:00:00,0,
8772,course-v1:glut_TsinghuaX+30806872X+2016_T2,2016-12-15 00:00:00,2017-03-15 00:00:00,0,
12197,course-v1:yunnan_bsxy+ks_5+2017_T1,2017-06-28 08:00:00,2017-07-04 23:30:00,0,
4323,course-v1:CQDD+01030132X+2015_T2,2015-12-16 08:00:00,2016-05-27 00:00:00,0,
10409,course-v1:KyotoUx+005x+1T2017,2017-04-01 08:00:00,2018-02-28 08:00:00,0,
1872,course-v1:PEC+20220214X_+2015_T2,2015-09-15 08:00:00,2016-07-01 08:00:00,0,
1599,course-v1:TsinghuaX+00691153X+T1_1,2015-06-16 09:00:00,2016-06-16 09:00:00,0,
6752,course-v1:Wharton+SellingIdeas101x+3T2016,2016-10-24 08:00:00,2017-11-28 08:00:00,0,
8798,course-v1:pec+20220214X+2017_T14,2017-02-20 08:00:00,2017-07-20 23:30:00,0,
561,TsinghuaX/00690092X/2015_T1,2015-03-10 08:00:00,2015-07-13 23:30:00,0,philosophy
6970,course-v1:DavidsonNext+Mac_APfull+2T2016,2016-08-05 08:00:00,2017-08-03 08:00:00,0,
7457,course-v1:NSU_TsinghuaX+THU00001X+2016_T2,2016-10-07 08:00:00,2016-12-17 00:00:00,0,
1772,course-v1:TsinghuaX+00740043X_tv+2015_T1,2015-03-02 09:00:00,,1,computer
8868,course-v1:dongguan+zhiye094+20161223,2016-12-23 08:00:00,2017-04-23 00:00:00,0,
8083,course-v1:yunnan_TsinghuaX+30230931X+2016_T2,2016-10-14 00:00:00,2017-01-14 00:00:00,0,
11409,course-v1:CQU+TSJYHG00012+2017_T1,2017-05-01 08:00:00,2020-05-01 00:00:00,0,
9142,course-v1:SEU+00690803+2017-T1,2017-02-20 08:00:00,2017-05-22 23:30:00,0,literature
11704,course-v1:IDBx+IDB6x+T22017,2017-07-06 08:00:00,2017-08-16 08:00:00,0,
1637,course-v1:PekingX+01718330X+2015_T2,2015-06-18 08:30:00,2016-06-18 00:00:00,0,
2161,course-v1:TsinghuaX+70150023X+_2015_T2_,2015-07-15 00:00:00,2016-07-15 00:00:00,0,
10296,course-v1:TsinghuaX+qhu10430484X1+2017_T1,2017-03-05 08:00:00,2017-06-30 00:00:00,0,
8923,course-v1:dongguan+zhiye078+20161223,2016-12-23 08:00:00,2017-04-23 00:00:00,0,
6715,course-v1:zhongrongxin+fk003+2016_7,2016-07-18 08:00:00,2017-04-30 00:00:00,0,
244,TsinghuaX/30700313_2014X/2014_T2,2014-10-01 09:00:00,2015-02-10 08:00:00,0,social science
4231,course-v1:HBUE+ZB1609+2015_T2,2015-12-10 08:00:00,2018-12-31 00:00:00,0,
12140,course-v1:PurdueX+MSE550x+3T2017,2017-08-21 08:00:00,2017-11-01 08:00:00,0,
12289,course-v1:TsinghuaX+MOOC101+2017_TS,2017-07-07 08:00:00,2017-07-21 23:30:00,0,education
5545,course-v1:lzufe_JLU+gx01640603_103138_1+2016_T1,2016-03-01 00:00:00,2016-05-09 00:00:00,0,
6747,course-v1:MITx+14.100x+3T2016,2016-09-19 08:00:00,2016-12-16 08:00:00,0,
9889,course-v1:TsinghuaX+2070251+2017_T1,2017-02-20 08:00:00,2017-06-16 23:30:00,0,
11940,course-v1:UTHealthSPHx+IMAGINE99x+2T2017,2017-06-05 08:00:00,2017-09-30 08:00:00,0,
9009,course-v1:dongguan+zhiye010+20161223,2016-12-23 08:00:00,2017-04-23 00:00:00,0,
3966,course-v1:CIE+60510162X+2015_T2,2016-02-01 08:00:00,2030-01-01 01:30:00,0,
3368,course-v1:HBCM+00510888X+2015_T2,2015-09-07 08:00:00,2016-05-25 00:00:00,0,
7587,course-v1:PennX+UCI1x+3T2016,2016-11-15 08:00:00,2016-12-20 08:00:00,0,
9236,course-v1:UQx+Teams101x+1T2017,2017-01-23 08:00:00,2017-06-23 08:00:00,0,
5613,course-v1:chinanecc+NP002+1,2016-05-01 08:00:00,2017-05-01 16:00:00,0,
3067,course-v1:BuuX+10610193X+2015_T2,2015-09-01 09:00:00,2016-05-27 00:00:00,0,
9238,course-v1:HKPolyUx+ISE101x+1T2017,2017-01-10 08:00:00,2017-07-09 08:00:00,0,
10731,course-v1:Microsoft+DAT223.2x+2T2017,2017-04-01 08:00:00,2017-06-30 08:00:00,0,
1820,course-v1:TsinghuaX+80000901_tv+2015_T1,2015-03-12 08:00:00,,1,history
9428,course-v1:ZK+06087+J,2018-01-01 08:00:00,2020-01-01 00:00:00,0,
1771,course-v1:TsinghuaX+TSINGHUA102_tv+_,2015-04-26 08:00:00,,1,
5294,course-v1:liaoningX+LNA20150000077+01,2016-03-20 08:00:00,2016-07-30 00:00:00,0,
8076,course-v1:yunnan_TsinghuaX+10430484X+2016_T2,2016-10-14 00:00:00,2017-01-14 00:00:00,0,
10799,course-v1:DelftX+MathMod1x+2T2017,2017-05-16 08:00:00,2017-07-18 08:00:00,0,
7165,course-v1:NU+14051301+sp,2016-08-01 08:00:00,,1,economics
11134,course-v1:TsinghuaX+30670043X+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,social science
10542,course-v1:UPValenciaX+BMD101x+2T2017,2017-05-23 08:00:00,2018-05-23 08:00:00,0,
5126,course-v1:sanxiauX+10430494X+2016_T1,2016-01-22 00:00:00,2016-05-30 00:00:00,0,
747,TsinghuaX/80511503X/2015_T2,2015-10-15 21:30:00,2016-01-25 00:00:00,0,business
9914,course-v1:TsinghuaX+00740113X1+2017_T1,2017-02-20 08:00:00,2017-07-20 00:00:00,0,
10081,course-v1:ZUELX+B0601353+2017_T1,2017-03-14 08:00:00,2017-06-16 23:30:00,0,economics
11500,course-v1:CQU+TSJYSSG00025+2017_T1,2017-05-01 08:00:00,2020-05-01 00:00:00,0,
11642,course-v1:JaverianaX+ApnTra.1602x.05+2T2017,2017-06-07 08:00:00,2017-12-11 08:00:00,0,
2858,course-v1:TsinghuaX+30600064x+2015_T2,2015-09-14 08:00:00,2016-01-16 23:30:00,0,
9713,course-v1:UPValenciaX+DC201x+1T2017,2017-02-28 08:00:00,2017-04-10 08:00:00,0,
12059,course-v1:scau+20150001+2017_T1,2017-06-13 00:00:00,2017-08-13 23:30:00,0,
66,TsinghuaX/00690242_1X/_,2013-10-10 10:30:00,2014-01-23 00:00:00,0,literature
4462,course-v1:CIE+FP2015+_,2016-03-07 08:00:00,2017-02-22 00:00:00,0,
11338,course-v1:TsinghuaX+10430484X_2015_2+2017_T2,2017-09-05 08:00:00,2017-12-25 00:00:00,0,physics
9399,course-v1:ZK+04751+J,2018-01-01 08:00:00,2020-01-01 00:00:00,0,
9060,course-v1:hebei_CIE+JD2016+2017_T1,2017-03-06 08:00:00,2017-07-01 00:00:00,0,
516,TsinghuaX/10610204_2015X/2015_T1,2015-03-16 12:00:00,2015-07-31 00:00:00,0,philosophy
10285,course-v1:SCUT+jzzt+2017_03,2017-03-01 16:00:00,2017-07-10 00:00:00,0,
